config_id,family,ell,alpha,eta_out,corr_out,E_roi,core_ratio,barrier_reduction_pct,pass_hard,J
bg_l1_w0.8_kr8468_cos,bg,1,0.1,0.006469941684055226,0.9999604441302601,0.16172377076212321,0.834000972028205,-0.4678634922803848,True,0.425864938651568
bg_l1_w0.8_kr8468_cos,bg,1,0.2,0.012939883368110448,0.9998424196454578,0.16172377076212321,0.834000972028205,-0.9324332239335265,True,0.36114781813829544
bg_l1_w0.8_kr8468_cos,bg,1,0.4,0.025879766736220895,0.9993770248846281,0.16172377076212321,0.834000972028205,-1.8503283323797026,False,-1.0
bg_l1_w0.4_kr12702_cos,bg,1,0.05,0.0011415742143189027,0.9999987886016684,0.1320041684229532,0.7841165459326466,0.00601032226227316,True,0.5411880319011156
bg_l1_w0.4_kr12702_cos,bg,1,0.1,0.0022831484286378067,0.9999951567848987,0.1320041684229532,0.7841165459326466,0.011544741467928166,True,0.5297717449854111
bg_l1_w0.4_kr12702_cos,bg,1,0.2,0.004566296857275613,0.999980645006599,0.1320041684229532,0.7841165459326466,0.022614875308391014,True,0.5069380839322881
bg_l1_w0.4_kr12702_cos,bg,1,0.4,0.009132593714551229,0.9999227167959861,0.1320041684229532,0.7841165459326466,0.04476032470633884,True,0.4612664261279401
bg_l1_w0.6_kr12702_cos,bg,1,0.05,0.0014400102994314454,0.9999981369881917,0.13807221717371784,0.8105941956621192,-0.049344057110634054,True,0.5403825267388968
bg_l1_w0.6_kr12702_cos,bg,1,0.1,0.002880020598862889,0.9999925520734816,0.13807221717371784,0.8105941956621192,-0.09874300133647651,True,0.5259815860073758
bg_l1_w0.6_kr12702_cos,bg,1,0.2,0.00576004119772578,0.9999702448204926,0.13807221717371784,0.8105941956621192,-0.19763961951331233,True,0.4971780339307985
bg_l1_w0.6_kr12702_cos,bg,1,0.4,0.01152008239545156,0.9998812286416475,0.13807221717371784,0.8105941956621192,-0.395827774766766,True,0.43956426952671396
bg_l1_w0.8_kr12702_cos,bg,1,0.05,0.0016063402635846694,0.9999976974021851,0.13895225674743253,0.8208037381465642,-0.0879061916353896,True,0.4684837314963486
bg_l1_w0.8_kr12702_cos,bg,1,0.1,0.0032126805271693384,0.9999907936876182,0.13895225674743253,0.8208037381465642,-0.17587831315752922,True,0.45241929330331687
bg_l1_w0.8_kr12702_cos,bg,1,0.2,0.0064253610543386795,0.9999632172663067,0.13895225674743253,0.8208037381465642,-0.35195441424116236,True,0.4202883515684267
bg_l1_w0.8_kr12702_cos,bg,1,0.4,0.012850722108677355,0.9998531256158488,0.13895225674743253,0.8208037381465642,-0.7046340485655112,True,0.3560182272774713
bg_l2_w0.4_kr4234_cos,bg,2,0.05,0.003667393205380235,0.9999860139025597,0.1444200352988674,0.825128098922432,-0.23734230015983737,True,0.44934650321070446
bg_l2_w0.4_kr4234_cos,bg,2,0.1,0.0073347864107604676,0.9999440056921673,0.1444200352988674,0.825128098922432,-0.4754240668868759,True,0.41266626992534333
bg_l2_w0.4_kr4234_cos,bg,2,0.2,0.014669572821520933,0.9997756114748494,0.1444200352988674,0.825128098922432,-0.9524429270642454,True,0.339293146685141
bg_l2_w0.4_kr4234_cos,bg,2,0.4,0.029339145643041867,0.9991005538360662,0.1444200352988674,0.825128098922432,-1.9099019543120432,False,-1.0
bg_l2_w0.6_kr4234_cos,bg,2,0.05,0.006232713547126858,0.9999612466972557,0.14029728461806934,0.8041322564554368,-0.39604010651064225,True,0.42213400098056825
bg_l2_w0.6_kr4234_cos,bg,2,0.1,0.012465427094253715,0.9998447734383193,0.14029728461806934,0.8041322564554368,-0.7934979137936615,True,0.3597893945204592
bg_l2_w0.6_kr4234_cos,bg,2,0.2,0.024930854188507427,0.9993780101679175,0.14029728461806934,0.8041322564554368,-1.5913035576985646,False,-1.0
bg_l2_w0.6_kr4234_cos,bg,2,0.4,0.049861708377014854,0.9975172856836259,0.14029728461806934,0.8041322564554368,-3.1984749628640285,False,-1.0
bg_l2_w0.8_kr4234_cos,bg,2,0.05,0.007858937663269106,0.9999394000418702,0.13835517100896236,0.7783969111527428,-0.48804718459722896,True,0.40473957078599393
bg_l2_w0.8_kr4234_cos,bg,2,0.1,0.015717875326538216,0.9997572479497228,0.13835517100896236,0.7783969111527428,-0.9781614913994874,True,0.32612287133948065
bg_l2_w0.8_kr4234_cos,bg,2,0.2,0.03143575065307643,0.9990279098279429,0.13835517100896236,0.7783969111527428,-1.9632283986405374,False,-1.0
bg_l2_w0.8_kr4234_cos,bg,2,0.4,0.06287150130615286,0.9961342988066617,0.13835517100896236,0.7783969111527428,-3.9642030879013523,False,-1.0
bg_l2_w0.4_kr8468_cos,bg,2,0.05,0.0028188206156336683,0.9999938544194102,0.14396765043679485,0.7950922660295044,-0.012057967999967723,True,0.4052056041273523
bg_l2_w0.4_kr8468_cos,bg,2,0.1,0.005637641231267339,0.9999753984580706,0.14396765043679485,0.7950922660295044,-0.02456172688674041,True,0.37701462957681464
bg_l2_w0.4_kr8468_cos,bg,2,0.2,0.011275282462534677,0.9999014261260079,0.14396765043679485,0.7950922660295044,-0.04947761272138251,True,0.32062712141433186
bg_l2_w0.4_kr8468_cos,bg,2,0.4,0.022550564925069353,0.9996046302213974,0.14396765043679485,0.7950922660295044,-0.09894285663543112,False,-1.0
bg_l2_w0.6_kr8468_cos,bg,2,0.05,0.004730226334671599,0.9999819638109679,0.141509727559431,0.74872181748275,0.0703618879456025,True,0.3653691523145462
bg_l2_w0.6_kr8468_cos,bg,2,0.1,0.0094604526693432,0.9999279157063593,0.141509727559431,0.74872181748275,0.14033178880047403,True,0.3180587817521389
bg_l2_w0.6_kr8468_cos,bg,2,0.2,0.0189209053386864,0.9997118835952722,0.141509727559431,0.74872181748275,0.28052463383719806,True,0.22342185024204386
bg_l2_w0.6_kr8468_cos,bg,2,0.4,0.03784181067737279,0.9988519501309128,0.141509727559431,0.74872181748275,0.483278237970175,False,-1.0
bg_l2_w0.8_kr8468_cos,bg,2,0.05,0.0059717465334668506,0.9999707995852454,0.14053949653961234,0.7255693364330666,0.1304050346071839,True,0.37107777500968914
bg_l2_w0.8_kr8468_cos,bg,2,0.1,0.011943493066933701,0.9998834125794258,0.14053949653961234,0.7255693364330666,0.2604711664377035,True,0.3113472016241477
bg_l2_w0.8_kr8468_cos,bg,2,0.2,0.0238869861338674,0.999534801470108,0.14053949653961234,0.7255693364330666,0.5062625352497019,False,-1.0
bg_l2_w0.8_kr8468_cos,bg,2,0.4,0.047773972267734804,0.9981565509458789,0.14053949653961234,0.7255693364330666,0.8329125140198568,False,-1.0
bg_l2_w0.4_kr12702_cos,bg,2,0.05,0.0015072171073130971,0.9999976008882969,0.14685878664250882,0.8186234327125728,0.017351563543477333,True,0.41963326439939624
bg_l2_w0.4_kr12702_cos,bg,2,0.1,0.003014434214626195,0.9999904089366075,0.14685878664250882,0.8186234327125728,0.03472503885106892,True,0.4045600145335118
bg_l2_w0.4_kr12702_cos,bg,2,0.2,0.006028868429252389,0.9999616922208163,0.14685878664250882,0.8186234327125728,0.06960365637953547,True,0.3744113648798812
bg_l2_w0.4_kr12702_cos,bg,2,0.4,0.012057736858504779,0.9998475154515674,0.14685878664250882,0.8186234327125728,0.1398875590893356,True,0.31410555407196994
bg_l2_w0.6_kr12702_cos,bg,2,0.05,0.002189559502878698,0.9999949765999819,0.14581546218642052,0.7889349422379734,-0.003845648782374589,True,0.46357021244511004
bg_l2_w0.6_kr12702_cos,bg,2,0.1,0.0043791190057574005,0.9999799209306214,0.14581546218642052,0.7889349422379734,-0.007708952090590415,True,0.4416723590659189
bg_l2_w0.6_kr12702_cos,bg,2,0.2,0.0087582380115148,0.999919821257021,0.14581546218642052,0.7889349422379734,-0.015488522284634598,True,0.39787215405730486
bg_l2_w0.6_kr12702_cos,bg,2,0.4,0.0175164760230296,0.9996817581466734,0.14581546218642052,0.7889349422379734,-0.05890650574058576,True,0.31025406447560466
bg_l2_w0.8_kr12702_cos,bg,2,0.05,0.0026116695394803858,0.9999931909538502,0.14549161474701777,0.7683677733161811,-0.02842994554355105,True,0.4587537031492779
bg_l2_w0.8_kr12702_cos,bg,2,0.1,0.005223339078960773,0.9999728052739125,0.14549161474701777,0.7683677733161811,-0.056887758905399544,True,0.43263394990248333
bg_l2_w0.8_kr12702_cos,bg,2,0.2,0.010446678157921547,0.9998916100925083,0.14549161474701777,0.7683677733161811,-0.11388698908449957,True,0.380388379835665
bg_l2_w0.8_kr12702_cos,bg,2,0.4,0.02089335631584309,0.9995717084317939,0.14549161474701777,0.7683677733161811,-0.22821986326360122,False,-1.0
bg_l3_w0.4_kr4234_cos,bg,3,0.05,0.0007193301822232086,0.9999995515582235,0.0673206554489549,0.4814264192427156,-0.036844317317807906,True,0.3716724552548081
bg_l3_w0.4_kr4234_cos,bg,3,0.1,0.0014386603644464158,0.9999982059511063,0.0673206554489549,0.4814264192427156,-0.07417064518513428,True,0.36447895159150845
bg_l3_w0.4_kr4234_cos,bg,3,0.2,0.0028773207288928333,0.9999928215670231,0.0673206554489549,0.4814264192427156,-0.14884032796915747,True,0.3500915402894318
bg_l3_w0.4_kr4234_cos,bg,3,0.4,0.005754641457785665,0.9999712696394932,0.0673206554489549,0.4814264192427156,-0.29824780173495213,True,0.321315100211374
bg_l3_w0.6_kr4234_cos,bg,3,0.05,0.001502864150866601,0.9999980925942242,0.0657509608616453,0.4782915084980649,-0.08027512138393256,True,0.3633661003083306
bg_l3_w0.6_kr4234_cos,bg,3,0.1,0.003005728301733199,0.9999923677062823,0.0657509608616453,0.4782915084980649,-0.1610471545884451,True,0.3483366000664733
bg_l3_w0.6_kr4234_cos,bg,3,0.2,0.006011456603466401,0.9999694508404837,0.0657509608616453,0.4782915084980649,-0.32265295186038045,True,0.3182758795192715
bg_l3_w0.6_kr4234_cos,bg,3,0.4,0.012022913206932802,0.999877686161313,0.0657509608616453,0.4782915084980649,-0.6461114698554038,True,0.2581475487827319
bg_l3_w0.8_kr4234_cos,bg,3,0.05,0.0020463419398084686,0.9999964982096164,0.06534430498975516,0.48057813488451706,-0.10863969851095945,True,0.3578865849529095
bg_l3_w0.8_kr4234_cos,bg,3,0.1,0.00409268387961694,0.9999859860801719,0.06534430498975516,0.48057813488451706,-0.21779171522195995,True,0.3374215887354081
bg_l3_w0.8_kr4234_cos,bg,3,0.2,0.008185367759233876,0.9999438957768771,0.06534430498975516,0.48057813488451706,-0.43620369864485475,True,0.2964884363937445
bg_l3_w0.8_kr4234_cos,bg,3,0.4,0.016370735518467756,0.9997753476089777,0.06534430498975516,0.48057813488451706,-0.8734594654941086,True,0.21460947657622081
bg_l3_w0.4_kr8468_cos,bg,3,0.05,0.0004753609716265851,0.9999997822490009,0.0723876692279955,0.5111775330485481,-0.0005716652490717067,True,0.3761227132542968
bg_l3_w0.4_kr8468_cos,bg,3,0.1,0.0009507219432531675,0.9999991289620646,0.0723876692279955,0.5111775330485481,-0.0016182639812623023,True,0.3713690055449905
bg_l3_w0.4_kr8468_cos,bg,3,0.2,0.0019014438865063337,0.9999965156432039,0.0723876692279955,0.5111775330485481,-0.003707257295859634,True,0.3618613941146298
bg_l3_w0.4_kr8468_cos,bg,3,0.4,0.003802887773012669,0.9999860618983666,0.0723876692279955,0.5111775330485481,-0.007868427325785632,True,0.34284538718784086
bg_l3_w0.6_kr8468_cos,bg,3,0.05,0.0009068961594386159,0.9999992032091831,0.06597983265148061,0.49052939323533884,0.008863694061456151,True,0.369689111880745
bg_l3_w0.6_kr8468_cos,bg,3,0.1,0.0018137923188772309,0.999996812758841,0.06597983265148061,0.49052939323533884,0.017703533905411017,True,0.3606197917188075
bg_l3_w0.6_kr8468_cos,bg,3,0.2,0.0036275846377544618,0.9999872511902135,0.06597983265148061,0.49052939323533884,0.035377582561924026,True,0.34248043429474107
bg_l3_w0.6_kr8468_cos,bg,3,0.4,0.007255169275508923,0.9999490187001983,0.06597983265148061,0.49052939323533884,0.07070315574891906,True,0.30619885304369415
bg_l3_w0.8_kr8468_cos,bg,3,0.05,0.0011984311446749283,0.9999986274258987,0.06470471386258463,0.48785481960428567,-0.0004224432108346221,True,0.36638803162288885
bg_l3_w0.8_kr8468_cos,bg,3,0.1,0.00239686228934986,0.999994509891638,0.06470471386258463,0.48785481960428567,-0.0008729274511454221,True,0.35440310254600044
bg_l3_w0.8_kr8468_cos,bg,3,0.2,0.004793724578699717,0.9999780430884053,0.06470471386258463,0.48785481960428567,-0.0017920873998322762,True,0.33043200963201697
bg_l3_w0.8_kr8468_cos,bg,3,0.4,0.009587449157399432,0.9999122252057057,0.06470471386258463,0.48785481960428567,-0.0037031731688230707,True,0.2824848911626148
bg_l3_w0.4_kr12702_cos,bg,3,0.05,0.00028780960549786835,0.9999999293772983,0.06666385457387351,0.538872078448083,-0.0077170523662184465,True,0.4047851718171276
bg_l3_w0.4_kr12702_cos,bg,3,0.1,0.0005756192109957357,0.9999997175239639,0.06666385457387351,0.538872078448083,-0.0154342015854958,True,0.4019070439841488
bg_l3_w0.4_kr12702_cos,bg,3,0.2,0.0011512384219914719,0.9999988702111033,0.06666385457387351,0.538872078448083,-0.030868790583449268,True,0.3961507247772623
bg_l3_w0.4_kr12702_cos,bg,3,0.4,0.002302476843982943,0.9999954816892846,0.06666385457387351,0.538872078448083,-0.06173913081644056,True,0.38463783227907483
bg_l3_w0.6_kr12702_cos,bg,3,0.05,0.0003901250572850165,0.9999998728477499,0.05413161209779154,0.5522475370966731,-0.0183995372449397,True,0.4527271436875223
bg_l3_w0.6_kr12702_cos,bg,3,0.1,0.000780250114570034,0.9999994914733709,0.05413161209779154,0.5522475370966731,-0.03679948950061629,True,0.4488258359085152
bg_l3_w0.6_kr12702_cos,bg,3,0.2,0.0015605002291400674,0.9999979665932481,0.05413161209779154,0.5522475370966731,-0.07360063904371383,True,0.44102310603079653
bg_l3_w0.6_kr12702_cos,bg,3,0.4,0.0031210004582801344,0.9999918726358515,0.05413161209779154,0.5522475370966731,-0.1472079182579744,True,0.42541718964578634
bg_l3_w0.8_kr12702_cos,bg,3,0.05,0.0004489511454641949,0.9999998247133614,0.05350005231605493,0.5718540963003486,-0.020386942753281012,True,0.3731818277388847
bg_l3_w0.8_kr12702_cos,bg,3,0.1,0.0008979022909283905,0.9999992989716512,0.05350005231605493,0.5718540963003486,-0.04077509819988556,True,0.36869223742298624
bg_l3_w0.8_kr12702_cos,bg,3,0.2,0.0017958045818567841,0.9999971968726473,0.05350005231605493,0.5718540963003486,-0.08155504717293205,True,0.3597128991988517
bg_l3_w0.8_kr12702_cos,bg,3,0.4,0.003591609163713566,0.9999887960951815,0.05350005231605493,0.5718540963003486,-0.1631294974384856,True,0.341753593263664
bg_l1_w0.6_kr4234_off0.2_cos,bg,1,0.05,0.003358797528229377,0.9999909248280225,0.13858924234922268,0.7263783664275489,-0.20413580454727853,True,0.37779607695259454
bg_l1_w0.6_kr4234_off0.2_cos,bg,1,0.1,0.006717595056458754,0.9999637253185593,0.13858924234922268,0.7263783664275489,-0.4079609333275114,True,0.3442040217438813
bg_l1_w0.6_kr4234_off0.2_cos,bg,1,0.2,0.01343519011291751,0.9998551229991752,0.13858924234922268,0.7263783664275489,-0.8133160906082626,True,0.2770117808313861
bg_l1_w0.6_kr4234_off0.2_cos,bg,1,0.4,0.02687038022583502,0.9994222026835254,0.13858924234922268,0.7263783664275489,-1.6148460040512624,False,-1.0
plastic_l1_f1.5_cos,plastic,1,0.05,0.004442884215641857,0.9999812218084848,0.15732632327904825,0.7760587283446719,-0.40927042728879925,True,0.39182690300407413
plastic_l1_f1.5_cos,plastic,1,0.1,0.008885768431283712,0.9999248762184291,0.15732632327904825,0.7760587283446719,-0.8194061423024701,True,0.3473896090091472
plastic_l1_f1.5_cos,plastic,1,0.2,0.017771536862567425,0.9996996619351608,0.15732632327904825,0.7760587283446719,-1.6422075038836637,True,0.25849814255381987
plastic_l1_f1.5_cos,plastic,1,0.4,0.03554307372513485,0.9988018194816504,0.15732632327904825,0.7760587283446719,-3.2979299532615913,False,-1.0
plastic_l1_f1.5_off0.2_cos,plastic,1,0.05,0.0047963131679693944,0.9999795030090424,0.17403631981046053,0.7863098037550745,-0.4641211239124088,True,0.5152006188181544
plastic_l1_f1.5_off0.2_cos,plastic,1,0.1,0.009592626335938789,0.9999180924362344,0.17403631981046053,0.7863098037550745,-0.9295225188198142,True,0.46722827555253926
plastic_l1_f1.5_off0.2_cos,plastic,1,0.2,0.019185252671877578,0.9996734854302521,0.17403631981046053,0.7863098037550745,-1.8641001899986298,True,0.37126532114225397
plastic_l1_f1.5_off0.2_cos,plastic,1,0.4,0.038370505343755155,0.9987063042661461,0.17403631981046053,0.7863098037550745,-3.7639447986809627,False,-1.0
plastic_l1_f2.0_cos,plastic,1,0.05,0.0043865543241653916,0.999981308007466,0.14129631634789594,0.732109695107714,-0.4121723547098277,True,0.4390477963054781
plastic_l1_f2.0_cos,plastic,1,0.1,0.008773108648330785,0.9999252273551897,0.14129631634789594,0.732109695107714,-0.8250889271069095,True,0.39517384096598274
plastic_l1_f2.0_cos,plastic,1,0.2,0.017546217296661573,0.9997010998359336,0.14129631634789594,0.732109695107714,-1.6530887933420502,True,0.3074091353547864
plastic_l1_f2.0_cos,plastic,1,0.4,0.03509243459332314,0.9988077508045565,0.14129631634789594,0.732109695107714,-3.317755411576373,False,-1.0
plastic_l1_f2.0_off0.2_cos,plastic,1,0.05,0.004586961470032449,0.9999804685792627,0.15816841186519387,0.7920402024848593,-0.4380280058484898,True,0.4427598854963301
plastic_l1_f2.0_off0.2_cos,plastic,1,0.1,0.009173922940064898,0.9999219533426138,0.15816841186519387,0.7920402024848593,-0.8771499835171337,True,0.3968814935105082
plastic_l1_f2.0_off0.2_cos,plastic,1,0.2,0.018347845880129797,0.9996888848109438,0.15816841186519387,0.7920402024848593,-1.758609922693788,True,0.3051073038301088
plastic_l1_f2.0_off0.2_cos,plastic,1,0.4,0.036695691760259594,0.9987689365836068,0.15816841186519387,0.7920402024848593,-3.5343937364048283,False,-1.0
plastic_l1_f2.5_cos,plastic,1,0.05,0.004381697198656887,0.9999811595508419,0.128914857513426,0.7176430572164706,-0.40113220170474584,True,0.43563931463617095
plastic_l1_f2.5_cos,plastic,1,0.1,0.008763394397313773,0.9999246358701449,0.128914857513426,0.7176430572164706,-0.8029201932973962,True,0.3918138640974975
plastic_l1_f2.5_cos,plastic,1,0.2,0.017526788794627542,0.9996987492112174,0.128914857513426,0.7176430572164706,-1.608397614525492,True,0.3041460371255207
plastic_l1_f2.5_cos,plastic,1,0.4,0.03505357758925509,0.9987984637456685,0.128914857513426,0.7176430572164706,-3.2269582091527527,False,-1.0
plastic_l1_f2.5_off0.2_cos,plastic,1,0.05,0.004504338303420567,0.9999806976962047,0.1437828233003487,0.7937657129244777,-0.4132660118850717,True,0.5107435702684241
plastic_l1_f2.5_off0.2_cos,plastic,1,0.1,0.009008676606841133,0.9999228663497981,0.1437828233003487,0.7937657129244777,-0.8274848566669268,True,0.46569151253225743
plastic_l1_f2.5_off0.2_cos,plastic,1,0.2,0.018017353213682266,0.9996924761311078,0.1437828233003487,0.7937657129244777,-1.6587151133003353,True,0.3755701879310426
plastic_l1_f2.5_off0.2_cos,plastic,1,0.4,0.03603470642736453,0.9987824888232956,0.1437828233003487,0.7937657129244777,-3.332345894845523,False,-1.0
plastic_l2_f1.5_cos,plastic,2,0.05,0.010893742786028194,0.9998886080958276,0.13576778242964538,0.8003076539102928,-0.583570860177618,True,0.4449955003092608
plastic_l2_f1.5_cos,plastic,2,0.1,0.021787485572056387,0.9995536244745458,0.13576778242964538,0.8003076539102928,-1.1698980901016398,False,-1.0
plastic_l2_f1.5_cos,plastic,2,0.2,0.043574971144112774,0.9982045067132848,0.13576778242964538,0.8003076539102928,-2.350821659189073,False,-1.0
plastic_l2_f1.5_cos,plastic,2,0.4,0.08714994228822555,0.9927779709295084,0.13576778242964538,0.8003076539102928,-4.7457452343213635,False,-1.0
plastic_l2_f1.5_off0.2_cos,plastic,2,0.05,0.010396023487399386,0.9998975040733176,0.13532901363879385,0.7662039668445285,-0.6478660811366499,True,0.32653725617865653
plastic_l2_f1.5_off0.2_cos,plastic,2,0.1,0.02079204697479877,0.999589264075451,0.13532901363879385,0.7662039668445285,-1.298548997321447,False,-1.0
plastic_l2_f1.5_off0.2_cos,plastic,2,0.2,0.04158409394959755,0.9983500657676774,0.13532901363879385,0.7662039668445285,-2.6083653348355718,False,-1.0
plastic_l2_f1.5_off0.2_cos,plastic,2,0.4,0.0831681878991951,0.9933751864709948,0.13532901363879385,0.7662039668445285,-5.261800030441655,False,-1.0
plastic_l2_f2.0_cos,plastic,2,0.05,0.01054062932292751,0.9998962641086148,0.1358090771574277,0.8269385151010408,-0.5464623927281087,True,0.4492038785539
plastic_l2_f2.0_cos,plastic,2,0.1,0.02108125864585502,0.9995846164655164,0.1358090771574277,0.8269385151010408,-1.095777406979015,False,-1.0
plastic_l2_f2.0_cos,plastic,2,0.2,0.04216251729171004,0.9983272552587831,0.1358090771574277,0.8269385151010408,-2.2029653000491756,False,-1.0
plastic_l2_f2.0_cos,plastic,2,0.4,0.08432503458342008,0.9932673297599722,0.1358090771574277,0.8269385151010408,-4.524007084770965,False,-1.0
plastic_l2_f2.0_off0.2_cos,plastic,2,0.05,0.010278701730110026,0.9999006038364532,0.1350869579392367,0.7814644765721649,-0.5883002326584119,True,0.45050642467348095
plastic_l2_f2.0_off0.2_cos,plastic,2,0.1,0.02055740346022005,0.9996018947173225,0.1350869579392367,0.7814644765721649,-1.1795665078985662,False,-1.0
plastic_l2_f2.0_off0.2_cos,plastic,2,0.2,0.041114806920440096,0.998398118946546,0.1350869579392367,0.7814644765721649,-2.37099718612388,False,-1.0
plastic_l2_f2.0_off0.2_cos,plastic,2,0.4,0.08222961384088019,0.9935530820639121,0.1350869579392367,0.7814644765721649,-4.7894510535550605,False,-1.0
plastic_l2_f2.5_cos,plastic,2,0.05,0.010270538367283612,0.999902147179532,0.1359879533649753,0.8462000295021601,-0.5088196858481941,True,0.4524319274828915
plastic_l2_f2.5_cos,plastic,2,0.1,0.020541076734567225,0.9996082937945606,0.1359879533649753,0.8462000295021601,-1.0205226019469826,False,-1.0
plastic_l2_f2.5_cos,plastic,2,0.2,0.04108215346913445,0.9984219604684904,0.1359879533649753,0.8462000295021601,-2.0761667294799446,False,-1.0
plastic_l2_f2.5_cos,plastic,2,0.4,0.0821643069382689,0.993646227063696,0.1359879533649753,0.8462000295021601,-4.3142710358233805,False,-1.0
plastic_l2_f2.5_off0.2_cos,plastic,2,0.05,0.010121487342781168,0.999904288123009,0.13519239471864808,0.7999987397221722,-0.5389759602414612,True,0.452568836963356
plastic_l2_f2.5_off0.2_cos,plastic,2,0.1,0.020242974685562336,0.9996167540691301,0.13519239471864808,0.7999987397221722,-1.0809669506813835,False,-1.0
plastic_l2_f2.5_off0.2_cos,plastic,2,0.2,0.04048594937112467,0.9984567309829492,0.13519239471864808,0.7999987397221722,-2.1739940221561005,False,-1.0
plastic_l2_f2.5_off0.2_cos,plastic,2,0.4,0.08097189874224935,0.993785926491974,0.13519239471864808,0.7999987397221722,-4.4443748821280105,False,-1.0
plastic_l3_f1.5_cos,plastic,3,0.05,0.003520510374937939,0.9999881556336437,0.06438070397067792,0.47959612041760474,-0.0774211670331093,True,0.3428781985987767
plastic_l3_f1.5_cos,plastic,3,0.1,0.007041020749875879,0.9999526554989734,0.06438070397067792,0.47959612041760474,-0.15541304022494984,True,0.3076677698291968
plastic_l3_f1.5_cos,plastic,3,0.2,0.014082041499751757,0.9998108026860965,0.06438070397067792,0.47959612041760474,-0.3117458321069133,True,0.2372362844085065
plastic_l3_f1.5_cos,plastic,3,0.4,0.028164082999503518,0.999243951529978,0.06438070397067792,0.47959612041760474,-0.6258075978633926,False,-1.0
plastic_l3_f1.5_off0.2_cos,plastic,3,0.05,0.004036579208285453,0.999985496660468,0.09463595635279813,0.677699063055829,-0.026746141434119686,True,0.35881214184350146
plastic_l3_f1.5_off0.2_cos,plastic,3,0.1,0.00807315841657091,0.9999420177294314,0.09463595635279813,0.677699063055829,-0.05342341997174316,True,0.3184398279209914
plastic_l3_f1.5_off0.2_cos,plastic,3,0.2,0.01614631683314182,0.9997684219219785,0.09463595635279813,0.677699063055829,-0.10657138835781232,True,0.23768220438416432
plastic_l3_f1.5_off0.2_cos,plastic,3,0.4,0.03229263366628364,0.9990832518552379,0.09463595635279813,0.677699063055829,-0.34677562769989123,False,-1.0
plastic_l3_f2.0_cos,plastic,3,0.05,0.0036220704641236113,0.9999875713290569,0.0642665564293407,0.47871275882729974,-0.1039866653501198,True,0.3418118891361401
plastic_l3_f2.0_cos,plastic,3,0.1,0.007244140928247223,0.9999503439690395,0.0642665564293407,0.47871275882729974,-0.2080840183396715,True,0.3055856003909014
plastic_l3_f2.0_cos,plastic,3,0.2,0.014488281856494444,0.9998018248086878,0.0642665564293407,0.47871275882729974,-0.4166107872372038,True,0.23312191323437642
plastic_l3_f2.0_cos,plastic,3,0.4,0.02897656371298889,0.9992096511239312,0.0642665564293407,0.47871275882729974,-0.8349925767058064,False,-1.0
plastic_l3_f2.0_off0.2_cos,plastic,3,0.05,0.0038556104883152235,0.9999868042947407,0.08422616890255254,0.6697840360385436,-0.04731573205909445,True,0.34924305888766055
plastic_l3_f2.0_off0.2_cos,plastic,3,0.1,0.007711220976630446,0.9999472753279299,0.08422616890255254,0.6697840360385436,-0.0945799837300143,True,0.3106810246594867
plastic_l3_f2.0_off0.2_cos,plastic,3,0.2,0.015422441953260896,0.9997897631172767,0.08422616890255254,0.6697840360385436,-0.18895404590701936,True,0.23354518806158428
plastic_l3_f2.0_off0.2_cos,plastic,3,0.4,0.03084488390652179,0.9991667637282128,0.08422616890255254,0.6697840360385436,-0.40672934919079307,False,-1.0
plastic_l3_f2.5_cos,plastic,3,0.05,0.003671542787699944,0.9999873656990363,0.06419454379379987,0.4781369626927319,-0.12677671775322974,True,0.3412847369936243
plastic_l3_f2.5_cos,plastic,3,0.1,0.007343085575399891,0.9999495339259749,0.06419454379379987,0.4781369626927319,-0.2536646674790033,True,0.3045636343506656
plastic_l3_f2.5_cos,plastic,3,0.2,0.01468617115079978,0.9997987766582973,0.06419454379379987,0.4781369626927319,-0.5077742628478932,True,0.23111016500651504
plastic_l3_f2.5_cos,plastic,3,0.4,0.02937234230159956,0.9991985777773121,0.06419454379379987,0.4781369626927319,-1.0173282372556436,False,-1.0
plastic_l3_f2.5_off0.2_cos,plastic,3,0.05,0.0037801621803978214,0.9999872459101493,0.07809371751297917,0.6466096746812352,-0.0677648343196946,True,0.37541064918866096
plastic_l3_f2.5_off0.2_cos,plastic,3,0.1,0.007560324360795644,0.9999490558120547,0.07809371751297917,0.6466096746812352,-0.13549506528616195,True,0.3376032988699686
plastic_l3_f2.5_off0.2_cos,plastic,3,0.2,0.015120648721591285,0.9997970362648325,0.07809371751297917,0.6466096746812352,-0.2708517171593261,True,0.2619772523299288
plastic_l3_f2.5_off0.2_cos,plastic,3,0.4,0.030241297443182574,0.9991949211483429,0.07809371751297917,0.6466096746812352,-0.5411497806665944,False,-1.0
